run_id,timestamp,model_key,model_name,params_json,cv_f1_up_mean,cv_f1_up_std,cv_f1_up_folds_json,cv_precision_up_mean,cv_precision_up_std,cv_recall_up_mean,cv_recall_up_std,cv_precision_up_folds_json,cv_recall_up_folds_json,cv_fold_ranges_json,decision_threshold,train_seconds,dataset_fingerprint,content_fingerprint,policy_version,status,note
GB_20260708_152321,2026-07-08T15:34:07,gradient_boosting,Gradient Boosting,"{""n_estimators"": 100, ""learning_rate"": 0.05, ""max_depth"": 3, ""subsample"": 0.85}",0.5447914529805301,0.02207574366736267,"[0.5768523089350626, 0.5380120741699008, 0.563853776862224, 0.5197668963133072, 0.5254722086221558]",,,,,,,,0.4178342467881343,645.591,74ab309fcc94,,legacy,ok,
LR_20260708_153914,2026-07-08T15:39:18,logistic_regression,Logistic Regression,"{""C"": 1.0, ""solver"": ""lbfgs""}",0.5475182087514682,0.021828365977292097,"[0.5722491768302065, 0.5408583556044647, 0.5731685586407136, 0.5331637965997654, 0.5181511560821905]",,,,,,,,0.33970549289881125,3.738,74ab309fcc94,,legacy,ok,
LR_20260708_153935,2026-07-08T15:39:39,logistic_regression,Logistic Regression,"{""C"": 1.2, ""solver"": ""lbfgs""}",0.5475173265027934,0.021823702348722388,"[0.5722345314295093, 0.5408583556044647, 0.5731685586407136, 0.5331740307570891, 0.5181511560821905]",,,,,,,,0.3395310430454378,3.874,74ab309fcc94,,legacy,ok,
GB_20260708_153144,2026-07-08T15:43:09,gradient_boosting,Gradient Boosting,"{""n_estimators"": 100, ""learning_rate"": 0.05, ""max_depth"": 3, ""subsample"": 0.85}",0.5447914529805301,0.02207574366736267,"[0.5768523089350626, 0.5380120741699008, 0.563853776862224, 0.5197668963133072, 0.5254722086221558]",,,,,,,,0.4178342467881343,684.732,74ab309fcc94,,legacy,ok,
LR_20260708_154444,2026-07-08T15:44:47,logistic_regression,Logistic Regression,"{""C"": 2.0, ""solver"": ""lbfgs""}",0.5475125129005391,0.021815904780810143,"[0.5722345314295093, 0.5408583556044647, 0.5731386463454261, 0.5331798750411049, 0.5181511560821905]",,,,,,,,0.33941355019893427,3.602,74ab309fcc94,,legacy,ok,
LR_20260708_154506,2026-07-08T15:45:09,logistic_regression,Logistic Regression,"{""C"": 3.11348903984e-06, ""solver"": ""liblinear""}",0.548273143281848,0.022718943442288225,"[0.5723809719173727, 0.5408441259063665, 0.5753480711589414, 0.5376685337172522, 0.5151240137093072]",,,,,,,,0.4258225141081483,2.753,74ab309fcc94,,legacy,ok,
LR_20260709_075829,2026-07-09T07:58:31,logistic_regression,Logistic Regression,"{""C"": 0.5, ""solver"": ""lbfgs""}",0.5475216231703259,0.021832634634423323,"[0.5722826589417239, 0.5408583556044647, 0.5731536026498396, 0.5331623425734109, 0.5181511560821905]",,,,,,,,0.35053023430880953,2.353,74ab309fcc94,,legacy,ok,smoke test LR 2h script
LR_20260709_075841,2026-07-09T07:58:42,logistic_regression,Logistic Regression,"{""C"": 5.444e-08, ""solver"": ""lbfgs""}",0.5482515049330698,0.02270165934904565,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152100795472746]",,,,,,,,0.49792017820912066,1.201,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075843,2026-07-09T07:58:45,logistic_regression,Logistic Regression,"{""C"": 0.000576701643, ""solver"": ""lbfgs""}",0.5483810182727161,0.021504416276373877,"[0.5721758395044001, 0.5408265917759987, 0.5745771664716057, 0.5343135667325194, 0.5200119268790568]",,,,,,,,0.34021751258824234,1.884,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075846,2026-07-09T07:58:48,logistic_regression,Logistic Regression,"{""C"": 31.035934814547, ""solver"": ""lbfgs""}",0.5475459247959302,0.021794928381530125,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181511560821905]",,,,,,,,0.3388899984221479,2.521,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075849,2026-07-09T07:58:50,logistic_regression,Logistic Regression,"{""C"": 5.1243295e-05, ""solver"": ""lbfgs""}",0.5481166205066231,0.02212291060685281,"[0.5722902689727334, 0.540827125179434, 0.5752406307597788, 0.5333769276878644, 0.5188481499333056]",,,,,,,,0.35457843582133997,1.451,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075851,2026-07-09T07:58:53,logistic_regression,Logistic Regression,"{""C"": 0.358461942435, ""solver"": ""lbfgs""}",0.5475075460616775,0.021813832705491046,"[0.5722065245312099, 0.5408583556044647, 0.5731536026498396, 0.5331623425734109, 0.5181569049494624]",,,,,,,,0.35206229079760754,2.344,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075854,2026-07-09T07:58:55,logistic_regression,Logistic Regression,"{""C"": 1.0809167e-05, ""solver"": ""lbfgs""}",0.5481645159034632,0.022747919504223477,"[0.5724369299586544, 0.5408497930528632, 0.5752156187900764, 0.5372175780674233, 0.5151026596482986]",,,,,,,,0.37546062613222436,1.295,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075856,2026-07-09T07:58:59,logistic_regression,Logistic Regression,"{""C"": 628.779136056853, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.3387986160141211,2.315,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075859,2026-07-09T07:59:01,logistic_regression,Logistic Regression,"{""C"": 2.1585778e-05, ""solver"": ""lbfgs""}",0.5481213715722622,0.022757045399142962,"[0.5723695009848982, 0.5408226355776788, 0.575232204483313, 0.5371031432633075, 0.5150793735521132]",,,,,,,,0.34957384271745773,1.341,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075901,2026-07-09T07:59:03,logistic_regression,Logistic Regression,"{""C"": 3.90832e-07, ""solver"": ""lbfgs""}",0.5482410877249542,0.02271769703511295,"[0.5723457499179521, 0.5408441259063665, 0.5753539569522874, 0.5374997368808807, 0.5151618689672846]",,,,,,,,0.4860978942743551,1.172,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075903,2026-07-09T07:59:11,logistic_regression,Logistic Regression,"{""C"": 1171.752921629475, ""solver"": ""liblinear""}",0.5476876026521331,0.021790639215278827,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180823102771401]",,,,,,,,0.3294388525345378,7.785,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075912,2026-07-09T07:59:13,logistic_regression,Logistic Regression,"{""C"": 1.5143e-08, ""solver"": ""lbfgs""}",0.5482546756640864,0.022697044884073488,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152259332023575]",,,,,,,,0.49941629141004906,1.115,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075914,2026-07-09T07:59:15,logistic_regression,Logistic Regression,"{""C"": 3.965042e-06, ""solver"": ""lbfgs""}",0.5482813385990102,0.02272690335027843,"[0.5724103268952643, 0.5408441259063665, 0.5753598428660577, 0.537662883564523, 0.5151295137628392]",,,,,,,,0.4144068382958688,1.343,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075916,2026-07-09T07:59:18,logistic_regression,Logistic Regression,"{""C"": 3.222071e-06, ""solver"": ""liblinear""}",0.548273143281848,0.022718943442288225,"[0.5723809719173727, 0.5408441259063665, 0.5753480711589414, 0.5376685337172522, 0.5151240137093072]",,,,,,,,0.42426376635624924,2.288,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075919,2026-07-09T07:59:22,logistic_regression,Logistic Regression,"{""C"": 6.5278244e-05, ""solver"": ""liblinear""}",0.5489847120006233,0.02151298302469983,"[0.5722609168401941, 0.5408214585079631, 0.5752350134147091, 0.5372776081692809, 0.5193285630709689]",,,,,,,,0.33252634388066976,3.171,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075923,2026-07-09T07:59:30,logistic_regression,Logistic Regression,"{""C"": 952.189535408408, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.32944023183505633,7.012,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075931,2026-07-09T07:59:38,logistic_regression,Logistic Regression,"{""C"": 8.633168407012, ""solver"": ""liblinear""}",0.5476876271211839,0.021793523310298654,"[0.5722547501615004, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180765647872954]",,,,,,,,0.3297549560512154,7.085,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075938,2026-07-09T07:59:41,logistic_regression,Logistic Regression,"{""C"": 18.474948184736, ""solver"": ""lbfgs""}",0.5475459247959302,0.021794928381530125,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181511560821905]",,,,,,,,0.33894551831019637,2.353,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075941,2026-07-09T07:59:44,logistic_regression,Logistic Regression,"{""C"": 0.140908168551, ""solver"": ""lbfgs""}",0.5474966116327995,0.021832547400732153,"[0.572216922587726, 0.5408526871803471, 0.5731624236199181, 0.5331302194068781, 0.5181208053691275]",,,,,,,,0.34060165180407587,2.348,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075945,2026-07-09T07:59:46,logistic_regression,Logistic Regression,"{""C"": 1.1484e-08, ""solver"": ""lbfgs""}",0.5482546756640864,0.022697044884073488,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152259332023575]",,,,,,,,0.4995570267540991,1.106,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075946,2026-07-09T07:59:48,logistic_regression,Logistic Regression,"{""C"": 2.055375e-06, ""solver"": ""lbfgs""}",0.548277491796435,0.02271036928221379,"[0.572363360375791, 0.5408497930528632, 0.5753539569522874, 0.5376798343789737, 0.5151405142222601]",,,,,,,,0.4434704466463605,1.264,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075949,2026-07-09T07:59:50,logistic_regression,Logistic Regression,"{""C"": 4.33557e-07, ""solver"": ""lbfgs""}",0.5482483996064313,0.022707052423857146,"[0.5723457499179521, 0.5408441259063665, 0.5753539569522874, 0.5374997368808807, 0.5151984283746703]",,,,,,,,0.48470253501030697,1.223,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075951,2026-07-09T07:59:53,logistic_regression,Logistic Regression,"{""C"": 510.958327805047, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.3387995637148137,2.5,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075954,2026-07-09T07:59:56,logistic_regression,Logistic Regression,"{""C"": 0.001467094445, ""solver"": ""lbfgs""}",0.5479662038884442,0.021929298518948537,"[0.5721818163166911, 0.5408401705908857, 0.5743001910457679, 0.5343480138169258, 0.5181608276719506]",,,,,,,,0.33537143053270113,2.047,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_075957,2026-07-09T08:00:02,logistic_regression,Logistic Regression,"{""C"": 0.002073221993, ""solver"": ""liblinear""}",0.5478472112767672,0.02182380586616931,"[0.5721789084940501, 0.5408345034264518, 0.573763476772463, 0.5344114694102279, 0.5180476982806433]",,,,,,,,0.3360625240121016,4.824,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080002,2026-07-09T08:00:09,logistic_regression,Logistic Regression,"{""C"": 0.027736637926, ""solver"": ""liblinear""}",0.5480830278963057,0.021395991585909123,"[0.5719611538501148, 0.5408430628628922, 0.5738532110091743, 0.5340560463981787, 0.5197016653611688]",,,,,,,,0.35810032253589835,6.511,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080010,2026-07-09T08:00:11,logistic_regression,Logistic Regression,"{""C"": 0.000709682065, ""solver"": ""lbfgs""}",0.548423015129538,0.02157657504761253,"[0.5721699709740613, 0.5408288363807827, 0.5748418978448587, 0.534279419388284, 0.5199949510597037]",,,,,,,,0.33482721417663963,1.893,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080012,2026-07-09T08:00:20,logistic_regression,Logistic Regression,"{""C"": 81.731691695939, ""solver"": ""liblinear""}",0.5476876026521331,0.021790639215278827,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180823102771401]",,,,,,,,0.32946806840596865,7.27,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080020,2026-07-09T08:00:27,logistic_regression,Logistic Regression,"{""C"": 0.192355731582, ""solver"": ""liblinear""}",0.5476944059722693,0.02180062975055598,"[0.5723002331768549, 0.5408583556044647, 0.5733326358738295, 0.533887003567053, 0.5180938016391443]",,,,,,,,0.3485299436143491,6.877,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080028,2026-07-09T08:00:30,logistic_regression,Logistic Regression,"{""C"": 0.023332428838, ""solver"": ""lbfgs""}",0.5480603414914677,0.02144427337724684,"[0.5720228594964732, 0.5408294814954564, 0.5738048338179658, 0.5341675416472728, 0.5194769910001699]",,,,,,,,0.3591491438851694,2.45,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080031,2026-07-09T08:00:33,logistic_regression,Logistic Regression,"{""C"": 0.000234672975, ""solver"": ""lbfgs""}",0.5483020781351103,0.02178916852970293,"[0.5722256982552594, 0.5408265917759987, 0.5747993163809623, 0.5346191516612673, 0.5190396326020643]",,,,,,,,0.34449195255937815,1.562,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080033,2026-07-09T08:00:39,logistic_regression,Logistic Regression,"{""C"": 0.003863525025, ""solver"": ""liblinear""}",0.5480593297459927,0.021347301876746553,"[0.5719727386908806, 0.5408327919696557, 0.5736361263377708, 0.534248055315471, 0.5196069364161849]",,,,,,,,0.3526510075446713,5.192,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080039,2026-07-09T08:00:45,logistic_regression,Logistic Regression,"{""C"": 0.010174413567, ""solver"": ""liblinear""}",0.5481336336540118,0.021292494026870362,"[0.572022645393721, 0.5408741760717617, 0.5736919560384507, 0.5341224419007978, 0.5199569488653278]",,,,,,,,0.3548179437028243,5.739,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080046,2026-07-09T08:00:48,logistic_regression,Logistic Regression,"{""C"": 6.004448e-06, ""solver"": ""liblinear""}",0.5481661065986522,0.022778352629304142,"[0.5723869802939999, 0.5408441259063665, 0.5753480711589414, 0.5371616286048201, 0.5150897270291332]",,,,,,,,0.3980086077597868,2.249,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080049,2026-07-09T08:00:51,logistic_regression,Logistic Regression,"{""C"": 0.271827171493, ""solver"": ""lbfgs""}",0.5475134106582116,0.021833153754643824,"[0.5722579520160835, 0.5408526871803471, 0.5731593564953099, 0.5331623425734109, 0.5181347150259067]",,,,,,,,0.3400451821679659,2.379,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080052,2026-07-09T08:00:54,logistic_regression,Logistic Regression,"{""C"": 1.223516e-06, ""solver"": ""liblinear""}",0.5482474221337978,0.022718289350678607,"[0.5723516199501554, 0.5408441259063665, 0.5753539569522874, 0.5375345983434892, 0.5151528095166905]",,,,,,,,0.46282623996938776,1.992,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080055,2026-07-09T08:01:00,logistic_regression,Logistic Regression,"{""C"": 0.001369053833, ""solver"": ""liblinear""}",0.5479529236327564,0.02192076072565588,"[0.5721818163166911, 0.5408401705908857, 0.5742498182950888, 0.534342572696548, 0.5181502402645685]",,,,,,,,0.3356357522712843,4.651,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080100,2026-07-09T08:01:08,logistic_regression,Logistic Regression,"{""C"": 28.961915633992, ""solver"": ""liblinear""}",0.5476876026521331,0.021790639215278827,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180823102771401]",,,,,,,,0.32952655521301805,7.327,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080108,2026-07-09T08:01:14,logistic_regression,Logistic Regression,"{""C"": 0.00649030837, ""solver"": ""liblinear""}",0.5481081270502235,0.02135259872557588,"[0.5720110374366789, 0.5408685081946598, 0.5737319729738197, 0.5342179602350827, 0.5197111564108765]",,,,,,,,0.35604526139277615,5.605,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080115,2026-07-09T08:01:16,logistic_regression,Logistic Regression,"{""C"": 2.6335e-08, ""solver"": ""lbfgs""}",0.5482546756640864,0.022697044884073488,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152259332023575]",,,,,,,,0.4989870196159229,1.175,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080117,2026-07-09T08:01:20,logistic_regression,Logistic Regression,"{""C"": 4.7818891e-05, ""solver"": ""liblinear""}",0.5488846557385937,0.021672146414372852,"[0.5723225276979893, 0.5408169681218955, 0.5752232325714753, 0.5372622093084463, 0.5187983409931622]",,,,,,,,0.3409351374014352,3.205,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080121,2026-07-09T08:01:22,logistic_regression,Logistic Regression,"{""C"": 4.3106541e-05, ""solver"": ""lbfgs""}",0.5488247318789362,0.021742396314410495,"[0.572328398937207, 0.5408169681218955, 0.5752075591453989, 0.5372166240220699, 0.51855410916811]",,,,,,,,0.34256211895116284,1.41,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080123,2026-07-09T08:01:30,logistic_regression,Logistic Regression,"{""C"": 747.46694196602, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.32944211635807685,7.319,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080131,2026-07-09T08:01:32,logistic_regression,Logistic Regression,"{""C"": 4.97876e-07, ""solver"": ""lbfgs""}",0.5482492152516094,0.02270666638348884,"[0.5723457499179521, 0.5408441259063665, 0.5753539569522874, 0.5375038151067704, 0.5151984283746703]",,,,,,,,0.4826534248950832,1.183,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080133,2026-07-09T08:01:34,logistic_regression,Logistic Regression,"{""C"": 6.2517e-08, ""solver"": ""lbfgs""}",0.5482515049330698,0.02270165934904565,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152100795472746]",,,,,,,,0.49761624189259634,1.159,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080135,2026-07-09T08:01:36,logistic_regression,Logistic Regression,"{""C"": 0.000177956105, ""solver"": ""lbfgs""}",0.5483239274802263,0.02175582159123105,"[0.5722315677183769, 0.5408265917759987, 0.5748147228087608, 0.5345146843510464, 0.5192320707469488]",,,,,,,,0.3469394419358967,1.5,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080137,2026-07-09T08:01:39,logistic_regression,Logistic Regression,"{""C"": 2.443346e-06, ""solver"": ""lbfgs""}",0.5482765805728615,0.022719291782941027,"[0.5723809719173727, 0.5408441259063665, 0.5753539569522874, 0.5376798343789737, 0.5151240137093072]",,,,,,,,0.4362853887859556,1.291,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080139,2026-07-09T08:01:43,logistic_regression,Logistic Regression,"{""C"": 8.3157203e-05, ""solver"": ""liblinear""}",0.5481790857820142,0.022067638723735575,"[0.5722520822221311, 0.5407942994865347, 0.5752678260513324, 0.5336678941136855, 0.5189133270363874]",,,,,,,,0.3476348106945381,3.303,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080143,2026-07-09T08:01:46,logistic_regression,Logistic Regression,"{""C"": 163.217212856328, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.3388103470154413,2.31,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080146,2026-07-09T08:01:50,logistic_regression,Logistic Regression,"{""C"": 0.000105933004, ""solver"": ""liblinear""}",0.5483179300171679,0.0216122636485925,"[0.5722403429954663, 0.5408209244569261, 0.5746252376351794, 0.5340876030386293, 0.5198155419596384]",,,,,,,,0.3552067701798346,3.397,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080151,2026-07-09T08:01:52,logistic_regression,Logistic Regression,"{""C"": 6.4716e-08, ""solver"": ""lbfgs""}",0.5482515049330698,0.02270165934904565,"[0.5723398800061535, 0.5408497930528632, 0.5753539569522874, 0.5375038151067704, 0.5152100795472746]",,,,,,,,0.497533575131731,1.153,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080153,2026-07-09T08:01:55,logistic_regression,Logistic Regression,"{""C"": 8.339719415007, ""solver"": ""lbfgs""}",0.547548272665584,0.021797587053197138,"[0.5722345314295093, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181511560821905]",,,,,,,,0.3390575464230708,2.311,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080156,2026-07-09T08:01:58,logistic_regression,Logistic Regression,"{""C"": 0.001805388673, ""solver"": ""lbfgs""}",0.5479572967084717,0.02189763523788254,"[0.5721730388485962, 0.5408345034264518, 0.5742056074766355, 0.5344165372000691, 0.5181567965906064]",,,,,,,,0.3347143960948542,2.041,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080158,2026-07-09T08:02:01,logistic_regression,Logistic Regression,"{""C"": 5.051022e-06, ""solver"": ""liblinear""}",0.5481754473153445,0.022777124927006676,"[0.5724015550153347, 0.5408441259063665, 0.5753539569522874, 0.5371713747249391, 0.5151062239777944]",,,,,,,,0.4063777978379958,2.255,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080202,2026-07-09T08:02:09,logistic_regression,Logistic Regression,"{""C"": 0.036576656604, ""solver"": ""liblinear""}",0.547855166700911,0.02172833404703741,"[0.5719905667178151, 0.5408430628628922, 0.5738947324528026, 0.5339983735429655, 0.5185490979280797]",,,,,,,,0.3567557357071625,6.975,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080209,2026-07-09T08:02:17,logistic_regression,Logistic Regression,"{""C"": 2.401461312159, ""solver"": ""liblinear""}",0.5476897789123871,0.02178896176605073,"[0.5722547501615004, 0.5408430628628922, 0.5733415631832781, 0.533909970842953, 0.5180995475113123]",,,,,,,,0.33069740365084466,7.268,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080217,2026-07-09T08:02:19,logistic_regression,Logistic Regression,"{""C"": 1.76424e-07, ""solver"": ""liblinear""}",0.5482461005091628,0.022708245721678656,"[0.5723398800061535, 0.5408441259063665, 0.5753539569522874, 0.5375038151067704, 0.5151887245742353]",,,,,,,,0.4934374976621093,1.769,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080220,2026-07-09T08:02:27,logistic_regression,Logistic Regression,"{""C"": 4672.905342242992, ""solver"": ""liblinear""}",0.5476887517755894,0.02178907805347874,"[0.5722488823264017, 0.5408583556044647, 0.573338494209706, 0.533909970842953, 0.5180880558944216]",,,,,,,,0.3294367074396425,7.259,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080228,2026-07-09T08:02:35,logistic_regression,Logistic Regression,"{""C"": 2.485961325448, ""solver"": ""liblinear""}",0.5476897789123871,0.02178896176605073,"[0.5722547501615004, 0.5408430628628922, 0.5733415631832781, 0.533909970842953, 0.5180995475113123]",,,,,,,,0.33065821628683534,7.417,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080236,2026-07-09T08:02:43,logistic_regression,Logistic Regression,"{""C"": 2.240980345417, ""solver"": ""liblinear""}",0.5476897789123871,0.02178896176605073,"[0.5722547501615004, 0.5408430628628922, 0.5733415631832781, 0.533909970842953, 0.5180995475113123]",,,,,,,,0.33084961056788076,7.187,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080244,2026-07-09T08:02:45,logistic_regression,Logistic Regression,"{""C"": 4.1882e-07, ""solver"": ""lbfgs""}",0.5482483996064313,0.022707052423857146,"[0.5723457499179521, 0.5408441259063665, 0.5753539569522874, 0.5374997368808807, 0.5151984283746703]",,,,,,,,0.48517838310659345,1.198,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080246,2026-07-09T08:02:52,logistic_regression,Logistic Regression,"{""C"": 0.006056584555, ""solver"": ""liblinear""}",0.5481100584647758,0.021333271775290676,"[0.5719787065352815, 0.5408685081946598, 0.5737165767026174, 0.5342684505826499, 0.5197180503086705]",,,,,,,,0.3554512156175314,5.462,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080252,2026-07-09T08:02:59,logistic_regression,Logistic Regression,"{""C"": 0.015407588407, ""solver"": ""liblinear""}",0.548040307161377,0.02142756742218668,"[0.5720609429689109, 0.5408741760717617, 0.5736950327220349, 0.5340546869917818, 0.5195166970523956]",,,,,,,,0.35528828083856057,6.865,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080300,2026-07-09T08:03:02,logistic_regression,Logistic Regression,"{""C"": 2507.546881031052, ""solver"": ""lbfgs""}",0.5475400154751888,0.021802900015117463,"[0.572222792081239, 0.5408526871803471, 0.5731536026498396, 0.5333493859860342, 0.5181216094784837]",,,,,,,,0.338795538621006,2.371,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080303,2026-07-09T08:03:05,logistic_regression,Logistic Regression,"{""C"": 8.0330617e-05, ""solver"": ""lbfgs""}",0.5482161423027139,0.02203277961526446,"[0.5722520822221311, 0.5408214585079631, 0.5752619342680692, 0.5337568982901998, 0.5189883382252061]",,,,,,,,0.3450418904605981,1.436,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
LR_20260709_080305,2026-07-09T08:03:12,logistic_regression,Logistic Regression,"{""C"": 0.220892120991, ""solver"": ""liblinear""}",0.5476964449606998,0.021797629821768354,"[0.5722855675398049, 0.5408583556044647, 0.5733444921016843, 0.5338942620462332, 0.5180995475113123]",,,,,,,,0.34867917552155125,7.11,74ab309fcc94,,legacy,ok,auto LR search 2h (threshold-tuned)
