already-tested LR combos: 5
remaining untested combos to try: 1600
[279] LR_20260709_082125 f1_up=0.5483 | C=9.688e-04 solver=lbfgs | elapsed=1368s
[280] LR_20260709_082129 f1_up=0.5483 | C=4.580e-08 solver=lbfgs | elapsed=1370s
[281] LR_20260709_082131 f1_up=0.5475 | C=8.126e+03 solver=lbfgs | elapsed=1375s
[282] LR_20260709_082137 f1_up=0.5483 | C=1.853e-06 solver=liblinear | elapsed=1379s
[283] LR_20260709_082141 f1_up=0.5475 | C=1.373e+02 solver=lbfgs | elapsed=1384s
[284] LR_20260709_082145 f1_up=0.5481 | C=2.085e-05 solver=liblinear | elapsed=1389s
[285] LR_20260709_082151 f1_up=0.5475 | C=2.611e+01 solver=lbfgs | elapsed=1394s
[286] LR_20260709_082156 f1_up=0.5483 | C=3.574e-06 solver=liblinear | elapsed=1399s
[287] LR_20260709_082200 f1_up=0.5482 | C=4.851e-04 solver=lbfgs | elapsed=1403s
[288] LR_20260709_082204 f1_up=0.5475 | C=1.609e+01 solver=lbfgs | elapsed=1407s
[289] LR_20260709_082209 f1_up=0.5483 | C=1.319e-08 solver=lbfgs | elapsed=1411s
[290] LR_20260709_082212 f1_up=0.5488 | C=2.947e-05 solver=lbfgs | elapsed=1414s
[291] LR_20260709_082215 f1_up=0.5475 | C=3.042e+02 solver=lbfgs | elapsed=1419s
[292] LR_20260709_082220 f1_up=0.5475 | C=6.975e+02 solver=lbfgs | elapsed=1424s
[293] LR_20260709_082225 f1_up=0.5482 | C=5.022e-04 solver=lbfgs | elapsed=1427s
[294] LR_20260709_082229 f1_up=0.5480 | C=1.209e-02 solver=lbfgs | elapsed=1432s
[295] LR_20260709_082233 f1_up=0.5481 | C=7.453e-03 solver=liblinear | elapsed=1440s
[296] LR_20260709_082241 f1_up=0.5481 | C=1.330e-05 solver=liblinear | elapsed=1443s
[297] LR_20260709_082245 f1_up=0.5483 | C=6.472e-08 solver=liblinear | elapsed=1447s
[298] LR_20260709_082248 f1_up=0.5482 | C=1.267e-06 solver=lbfgs | elapsed=1449s
[299] LR_20260709_082250 f1_up=0.5479 | C=3.786e-02 solver=liblinear | elapsed=1459s
[300] LR_20260709_082301 f1_up=0.5477 | C=1.734e-01 solver=liblinear | elapsed=1475s
[301] LR_20260709_082317 f1_up=0.5476 | C=6.361e-02 solver=lbfgs | elapsed=1481s
[302] LR_20260709_082322 f1_up=0.5475 | C=1.138e+01 solver=lbfgs | elapsed=1486s
[303] LR_20260709_082328 f1_up=0.5477 | C=1.213e+03 solver=liblinear | elapsed=1498s
[304] LR_20260709_082339 f1_up=0.5483 | C=1.446e-04 solver=liblinear | elapsed=1504s
[305] LR_20260709_082346 f1_up=0.5475 | C=3.954e+01 solver=lbfgs | elapsed=1509s
[306] LR_20260709_082350 f1_up=0.5477 | C=2.307e+02 solver=liblinear | elapsed=1520s
[307] LR_20260709_082402 f1_up=0.5477 | C=1.056e+03 solver=liblinear | elapsed=1532s
[308] LR_20260709_082413 f1_up=0.5480 | C=1.572e-03 solver=lbfgs | elapsed=1536s
[309] LR_20260709_082417 f1_up=0.5483 | C=4.081e-04 solver=liblinear | elapsed=1543s
[310] LR_20260709_082425 f1_up=0.5479 | C=2.588e-02 solver=lbfgs | elapsed=1548s
[311] LR_20260709_082429 f1_up=0.5477 | C=2.009e+02 solver=liblinear | elapsed=1559s
[312] LR_20260709_082440 f1_up=0.5488 | C=3.503e-05 solver=liblinear | elapsed=1564s
[313] LR_20260709_082445 f1_up=0.5475 | C=2.880e+03 solver=lbfgs | elapsed=1568s
[314] LR_20260709_082449 f1_up=0.5477 | C=2.109e+03 solver=liblinear | elapsed=1577s
[315] LR_20260709_082459 f1_up=0.5480 | C=4.286e-03 solver=lbfgs | elapsed=1581s
[316] LR_20260709_082502 f1_up=0.5482 | C=3.288e-07 solver=lbfgs | elapsed=1583s
[317] LR_20260709_082504 f1_up=0.5475 | C=3.819e+01 solver=lbfgs | elapsed=1587s
[318] LR_20260709_082508 f1_up=0.5475 | C=3.086e+03 solver=lbfgs | elapsed=1591s
[319] LR_20260709_082512 f1_up=0.5475 | C=1.084e+00 solver=lbfgs | elapsed=1594s
[320] LR_20260709_082516 f1_up=0.5483 | C=3.864e-03 solver=lbfgs | elapsed=1598s
[321] LR_20260709_082519 f1_up=0.5482 | C=9.413e-06 solver=lbfgs | elapsed=1601s
[322] LR_20260709_082522 f1_up=0.5475 | C=2.165e+00 solver=lbfgs | elapsed=1604s
[323] LR_20260709_082526 f1_up=0.5482 | C=7.918e-06 solver=liblinear | elapsed=1608s
[324] LR_20260709_082529 f1_up=0.5482 | C=8.784e-06 solver=lbfgs | elapsed=1611s
[325] LR_20260709_082532 f1_up=0.5482 | C=9.093e-06 solver=liblinear | elapsed=1615s
[326] LR_20260709_082536 f1_up=0.5483 | C=5.636e-08 solver=lbfgs | elapsed=1617s
[327] LR_20260709_082539 f1_up=0.5477 | C=2.981e+03 solver=liblinear | elapsed=1628s
[328] LR_20260709_082549 f1_up=0.5483 | C=6.180e-04 solver=lbfgs | elapsed=1633s
[329] LR_20260709_082555 f1_up=0.5477 | C=1.062e+01 solver=liblinear | elapsed=1648s
[330] LR_20260709_082609 f1_up=0.5480 | C=4.437e-03 solver=liblinear | elapsed=1656s
[331] LR_20260709_082618 f1_up=0.5475 | C=1.334e+00 solver=lbfgs | elapsed=1660s
[332] LR_20260709_082621 f1_up=0.5482 | C=1.957e-07 solver=liblinear | elapsed=1663s
[333] LR_20260709_082625 f1_up=0.5480 | C=1.296e-02 solver=liblinear | elapsed=1671s
[334] LR_20260709_082633 f1_up=0.5475 | C=1.381e+00 solver=lbfgs | elapsed=1675s
[335] LR_20260709_082636 f1_up=0.5477 | C=6.509e+02 solver=liblinear | elapsed=1684s
[336] LR_20260709_082645 f1_up=0.5477 | C=7.410e-01 solver=liblinear | elapsed=1693s
[337] LR_20260709_082654 f1_up=0.5475 | C=1.026e+01 solver=lbfgs | elapsed=1697s
[338] LR_20260709_082658 f1_up=0.5475 | C=1.471e+02 solver=lbfgs | elapsed=1700s
[339] LR_20260709_082701 f1_up=0.5477 | C=3.059e+00 solver=liblinear | elapsed=1709s
[340] LR_20260709_082710 f1_up=0.5477 | C=8.708e+03 solver=liblinear | elapsed=1718s
[341] LR_20260709_082719 f1_up=0.5477 | C=8.103e-02 solver=liblinear | elapsed=1727s
[342] LR_20260709_082728 f1_up=0.5475 | C=5.507e+00 solver=lbfgs | elapsed=1731s
[343] LR_20260709_082732 f1_up=0.5475 | C=1.642e+00 solver=lbfgs | elapsed=1735s
[344] LR_20260709_082736 f1_up=0.5483 | C=1.497e-04 solver=liblinear | elapsed=1740s
[345] LR_20260709_082741 f1_up=0.5482 | C=7.097e-04 solver=liblinear | elapsed=1747s
[346] LR_20260709_082748 f1_up=0.5483 | C=3.721e-08 solver=lbfgs | elapsed=1750s
[347] LR_20260709_082751 f1_up=0.5475 | C=2.228e+02 solver=lbfgs | elapsed=1754s
[348] LR_20260709_082756 f1_up=0.5483 | C=1.661e-04 solver=liblinear | elapsed=1761s
[349] LR_20260709_082802 f1_up=0.5477 | C=9.772e-01 solver=liblinear | elapsed=1772s
[350] LR_20260709_082814 f1_up=0.5487 | C=3.384e-05 solver=lbfgs | elapsed=1776s
[351] LR_20260709_082818 f1_up=0.5480 | C=1.488e-02 solver=lbfgs | elapsed=1782s
[352] LR_20260709_082823 f1_up=0.5481 | C=2.333e-02 solver=liblinear | elapsed=1795s
[353] LR_20260709_082837 f1_up=0.5475 | C=2.559e+02 solver=lbfgs | elapsed=1801s
[354] LR_20260709_082842 f1_up=0.5477 | C=1.968e+03 solver=liblinear | elapsed=1812s
[355] LR_20260709_082853 f1_up=0.5477 | C=5.902e+00 solver=liblinear | elapsed=1827s
[356] LR_20260709_082908 f1_up=0.5484 | C=1.907e-04 solver=liblinear | elapsed=1835s
[357] LR_20260709_082917 f1_up=0.5482 | C=1.142e-06 solver=liblinear | elapsed=1840s
[358] LR_20260709_082921 f1_up=0.5475 | C=4.700e+01 solver=lbfgs | elapsed=1844s
[359] LR_20260709_082925 f1_up=0.5482 | C=6.895e-06 solver=liblinear | elapsed=1848s
[360] LR_20260709_082929 f1_up=0.5481 | C=1.090e-02 solver=lbfgs | elapsed=1852s
[361] LR_20260709_082933 f1_up=0.5479 | C=4.058e-02 solver=liblinear | elapsed=1861s
[362] LR_20260709_082943 f1_up=0.5482 | C=1.590e-07 solver=liblinear | elapsed=1864s
[363] LR_20260709_082946 f1_up=0.5475 | C=1.795e-01 solver=lbfgs | elapsed=1869s
[364] LR_20260709_082950 f1_up=0.5483 | C=7.693e-08 solver=lbfgs | elapsed=1871s
[365] LR_20260709_082952 f1_up=0.5475 | C=5.289e+02 solver=lbfgs | elapsed=1875s
[366] LR_20260709_082956 f1_up=0.5475 | C=2.091e+00 solver=lbfgs | elapsed=1879s
[367] LR_20260709_083001 f1_up=0.5477 | C=5.066e-01 solver=liblinear | elapsed=1889s
[368] LR_20260709_083011 f1_up=0.5475 | C=2.109e+03 solver=lbfgs | elapsed=1894s
[369] LR_20260709_083015 f1_up=0.5482 | C=3.288e-07 solver=liblinear | elapsed=1897s
[370] LR_20260709_083018 f1_up=0.5477 | C=1.326e+02 solver=liblinear | elapsed=1907s
[371] LR_20260709_083028 f1_up=0.5482 | C=4.979e-07 solver=liblinear | elapsed=1910s
[372] LR_20260709_083031 f1_up=0.5483 | C=1.216e-04 solver=lbfgs | elapsed=1913s
[373] LR_20260709_083034 f1_up=0.5475 | C=4.093e+01 solver=lbfgs | elapsed=1916s
[374] LR_20260709_083038 f1_up=0.5475 | C=4.837e+03 solver=lbfgs | elapsed=1921s
[375] LR_20260709_083042 f1_up=0.5477 | C=5.214e+01 solver=liblinear | elapsed=1930s
[376] LR_20260709_083051 f1_up=0.5481 | C=1.425e-05 solver=lbfgs | elapsed=1932s
[377] LR_20260709_083053 f1_up=0.5483 | C=1.015e-07 solver=lbfgs | elapsed=1934s
[378] LR_20260709_083056 f1_up=0.5476 | C=6.144e-02 solver=lbfgs | elapsed=1938s
[379] LR_20260709_083059 f1_up=0.5478 | C=5.734e-02 solver=liblinear | elapsed=1947s
[380] LR_20260709_083108 f1_up=0.5482 | C=4.879e-06 solver=lbfgs | elapsed=1950s
[381] LR_20260709_083111 f1_up=0.5483 | C=1.623e-08 solver=lbfgs | elapsed=1952s
[382] LR_20260709_083113 f1_up=0.5475 | C=3.743e+02 solver=lbfgs | elapsed=1956s
[383] LR_20260709_083117 f1_up=0.5477 | C=3.059e+00 solver=lbfgs | elapsed=1960s
[384] LR_20260709_083121 f1_up=0.5477 | C=9.914e+00 solver=liblinear | elapsed=1969s
[385] LR_20260709_083130 f1_up=0.5477 | C=3.167e+00 solver=liblinear | elapsed=1978s
[386] LR_20260709_083139 f1_up=0.5477 | C=2.049e+01 solver=liblinear | elapsed=1987s
[387] LR_20260709_083148 f1_up=0.5489 | C=4.619e-05 solver=lbfgs | elapsed=1989s
[388] LR_20260709_083151 f1_up=0.5477 | C=1.632e+02 solver=liblinear | elapsed=2000s
[389] LR_20260709_083201 f1_up=0.5480 | C=1.342e-02 solver=lbfgs | elapsed=2005s
[390] LR_20260709_083206 f1_up=0.5483 | C=3.988e-08 solver=lbfgs | elapsed=2008s
[391] LR_20260709_083209 f1_up=0.5475 | C=8.292e+02 solver=lbfgs | elapsed=2012s
[392] LR_20260709_083214 f1_up=0.5475 | C=1.785e+01 solver=lbfgs | elapsed=2017s
[393] LR_20260709_083218 f1_up=0.5475 | C=9.067e+01 solver=lbfgs | elapsed=2021s
[394] LR_20260709_083222 f1_up=0.5475 | C=2.020e+00 solver=lbfgs | elapsed=2025s
[395] LR_20260709_083226 f1_up=0.5475 | C=4.386e+01 solver=lbfgs | elapsed=2028s
[396] LR_20260709_083229 f1_up=0.5476 | C=8.510e-01 solver=lbfgs | elapsed=2032s
[397] LR_20260709_083233 f1_up=0.5475 | C=3.423e+03 solver=lbfgs | elapsed=2036s
[398] LR_20260709_083237 f1_up=0.5481 | C=5.652e-03 solver=liblinear | elapsed=2044s
[399] LR_20260709_083245 f1_up=0.5477 | C=1.020e+03 solver=liblinear | elapsed=2055s
[400] LR_20260709_083256 f1_up=0.5484 | C=3.554e-04 solver=lbfgs | elapsed=2058s
[401] LR_20260709_083259 f1_up=0.5477 | C=2.134e-01 solver=liblinear | elapsed=2067s
[402] LR_20260709_083308 f1_up=0.5482 | C=1.206e-07 solver=lbfgs | elapsed=2070s
[403] LR_20260709_083311 f1_up=0.5477 | C=7.941e-01 solver=liblinear | elapsed=2081s
[404] LR_20260709_083322 f1_up=0.5475 | C=1.656e+03 solver=lbfgs | elapsed=2085s
[405] LR_20260709_083326 f1_up=0.5475 | C=4.034e+00 solver=lbfgs | elapsed=2089s
[406] LR_20260709_083330 f1_up=0.5482 | C=1.081e-05 solver=liblinear | elapsed=2092s
[407] LR_20260709_083333 f1_up=0.5483 | C=1.357e-06 solver=liblinear | elapsed=2096s
[408] LR_20260709_083337 f1_up=0.5475 | C=1.270e-01 solver=lbfgs | elapsed=2099s
[409] LR_20260709_083341 f1_up=0.5489 | C=4.462e-05 solver=liblinear | elapsed=2104s
[410] LR_20260709_083345 f1_up=0.5475 | C=6.109e+00 solver=lbfgs | elapsed=2108s
[411] LR_20260709_083350 f1_up=0.5481 | C=1.769e-02 solver=liblinear | elapsed=2118s
[412] LR_20260709_083359 f1_up=0.5477 | C=2.649e+02 solver=liblinear | elapsed=2127s
[413] LR_20260709_083409 f1_up=0.5481 | C=1.963e-02 solver=liblinear | elapsed=2137s
[414] LR_20260709_083419 f1_up=0.5477 | C=2.855e+00 solver=lbfgs | elapsed=2142s
[415] LR_20260709_083423 f1_up=0.5477 | C=2.938e+02 solver=liblinear | elapsed=2152s
[416] LR_20260709_083433 f1_up=0.5477 | C=7.583e+03 solver=liblinear | elapsed=2161s
[417] LR_20260709_083442 f1_up=0.5483 | C=2.190e-04 solver=lbfgs | elapsed=2163s
[418] LR_20260709_083444 f1_up=0.5477 | C=6.198e+01 solver=liblinear | elapsed=2173s
[419] LR_20260709_083454 f1_up=0.5475 | C=1.545e+03 solver=lbfgs | elapsed=2176s
[420] LR_20260709_083457 f1_up=0.5477 | C=1.041e+02 solver=liblinear | elapsed=2186s
[421] LR_20260709_083507 f1_up=0.5483 | C=3.700e-06 solver=liblinear | elapsed=2190s
[422] LR_20260709_083511 f1_up=0.5482 | C=1.206e-07 solver=liblinear | elapsed=2193s
[423] LR_20260709_083514 f1_up=0.5475 | C=2.038e+03 solver=lbfgs | elapsed=2197s
[424] LR_20260709_083518 f1_up=0.5483 | C=3.113e-06 solver=lbfgs | elapsed=2200s
[425] LR_20260709_083521 f1_up=0.5475 | C=5.008e+03 solver=lbfgs | elapsed=2204s
[426] LR_20260709_083525 f1_up=0.5477 | C=3.423e+03 solver=liblinear | elapsed=2214s
[427] LR_20260709_083535 f1_up=0.5477 | C=8.461e+01 solver=liblinear | elapsed=2223s
[428] LR_20260709_083545 f1_up=0.5477 | C=2.450e-01 solver=liblinear | elapsed=2233s
[429] LR_20260709_083554 f1_up=0.5475 | C=1.185e-01 solver=lbfgs | elapsed=2236s
[430] LR_20260709_083558 f1_up=0.5483 | C=2.203e-06 solver=liblinear | elapsed=2240s
[431] LR_20260709_083601 f1_up=0.5477 | C=4.768e+02 solver=liblinear | elapsed=2249s
[432] LR_20260709_083610 f1_up=0.5481 | C=1.377e-05 solver=liblinear | elapsed=2253s
[433] LR_20260709_083614 f1_up=0.5477 | C=2.798e+01 solver=liblinear | elapsed=2262s
[434] LR_20260709_083623 f1_up=0.5475 | C=4.865e+01 solver=lbfgs | elapsed=2266s
[435] LR_20260709_083627 f1_up=0.5478 | C=3.533e-02 solver=lbfgs | elapsed=2269s
[436] LR_20260709_083630 f1_up=0.5477 | C=6.875e+01 solver=liblinear | elapsed=2278s
[437] LR_20260709_083639 f1_up=0.5477 | C=1.450e+01 solver=liblinear | elapsed=2287s
[438] LR_20260709_083648 f1_up=0.5481 | C=2.566e-05 solver=liblinear | elapsed=2291s
[439] LR_20260709_083652 f1_up=0.5483 | C=1.035e-08 solver=lbfgs | elapsed=2293s
[440] LR_20260709_083655 f1_up=0.5483 | C=4.553e-06 solver=lbfgs | elapsed=2296s
[441] LR_20260709_083658 f1_up=0.5475 | C=1.586e+00 solver=lbfgs | elapsed=2301s
[442] LR_20260709_083702 f1_up=0.5483 | C=3.335e-06 solver=lbfgs | elapsed=2303s
[443] LR_20260709_083704 f1_up=0.5477 | C=7.738e+02 solver=liblinear | elapsed=2314s
[444] LR_20260709_083715 f1_up=0.5478 | C=2.774e-02 solver=lbfgs | elapsed=2318s
[445] LR_20260709_083720 f1_up=0.5481 | C=1.694e-05 solver=lbfgs | elapsed=2322s
[446] LR_20260709_083723 f1_up=0.5483 | C=5.834e-08 solver=lbfgs | elapsed=2325s
[447] LR_20260709_083726 f1_up=0.5477 | C=9.660e+03 solver=liblinear | elapsed=2338s
[448] LR_20260709_083740 f1_up=0.5475 | C=1.056e+03 solver=lbfgs | elapsed=2343s
[449] LR_20260709_083745 f1_up=0.5475 | C=1.951e+00 solver=lbfgs | elapsed=2349s
[450] LR_20260709_083751 f1_up=0.5483 | C=1.035e-08 solver=liblinear | elapsed=2353s
[451] LR_20260709_083754 f1_up=0.5477 | C=1.714e+03 solver=liblinear | elapsed=2371s
[452] LR_20260709_083813 f1_up=0.5475 | C=4.212e+03 solver=lbfgs | elapsed=2378s
[453] LR_20260709_083820 f1_up=0.5482 | C=9.744e-06 solver=liblinear | elapsed=2384s
[454] LR_20260709_083826 f1_up=0.5483 | C=4.105e-06 solver=liblinear | elapsed=2389s
[455] LR_20260709_083830 f1_up=0.5481 | C=7.200e-03 solver=lbfgs | elapsed=2393s
[456] LR_20260709_083835 f1_up=0.5483 | C=8.835e-08 solver=lbfgs | elapsed=2396s
[457] LR_20260709_083837 f1_up=0.5478 | C=5.351e-02 solver=liblinear | elapsed=2406s
[458] LR_20260709_083847 f1_up=0.5480 | C=1.963e-02 solver=lbfgs | elapsed=2410s
[459] LR_20260709_083852 f1_up=0.5484 | C=6.397e-04 solver=liblinear | elapsed=2417s
[460] LR_20260709_083859 f1_up=0.5475 | C=2.079e+02 solver=lbfgs | elapsed=2422s
[461] LR_20260709_083903 f1_up=0.5481 | C=6.270e-03 solver=liblinear | elapsed=2430s
[462] LR_20260709_083912 f1_up=0.5479 | C=3.920e-02 solver=liblinear | elapsed=2443s
[463] LR_20260709_083925 f1_up=0.5484 | C=9.041e-04 solver=liblinear | elapsed=2451s
[464] LR_20260709_083932 f1_up=0.5479 | C=3.297e-02 solver=lbfgs | elapsed=2456s
[465] LR_20260709_083938 f1_up=0.5477 | C=3.042e+02 solver=liblinear | elapsed=2468s
[466] LR_20260709_083950 f1_up=0.5475 | C=4.298e+02 solver=lbfgs | elapsed=2473s
[467] LR_20260709_083954 f1_up=0.5477 | C=5.320e+00 solver=liblinear | elapsed=2483s
[468] LR_20260709_084004 f1_up=0.5482 | C=5.413e-06 solver=lbfgs | elapsed=2485s
[469] LR_20260709_084007 f1_up=0.5483 | C=2.067e-08 solver=lbfgs | elapsed=2488s
[470] LR_20260709_084009 f1_up=0.5475 | C=1.924e-01 solver=lbfgs | elapsed=2492s
[471] LR_20260709_084014 f1_up=0.5475 | C=8.173e+01 solver=lbfgs | elapsed=2497s
[472] LR_20260709_084018 f1_up=0.5481 | C=4.593e-03 solver=lbfgs | elapsed=2500s
[473] LR_20260709_084021 f1_up=0.5482 | C=1.142e-06 solver=lbfgs | elapsed=2503s
[474] LR_20260709_084024 f1_up=0.5483 | C=7.179e-08 solver=lbfgs | elapsed=2505s
[475] LR_20260709_084026 f1_up=0.5480 | C=1.627e-03 solver=lbfgs | elapsed=2508s
[476] LR_20260709_084029 f1_up=0.5481 | C=8.860e-03 solver=lbfgs | elapsed=2512s
[477] LR_20260709_084033 f1_up=0.5483 | C=1.189e-08 solver=liblinear | elapsed=2515s
[478] LR_20260709_084036 f1_up=0.5477 | C=7.627e+01 solver=liblinear | elapsed=2524s
[479] LR_20260709_084045 f1_up=0.5477 | C=1.600e+03 solver=liblinear | elapsed=2534s
[480] LR_20260709_084055 f1_up=0.5476 | C=7.561e-02 solver=lbfgs | elapsed=2538s
[481] LR_20260709_084059 f1_up=0.5482 | C=8.033e-05 solver=liblinear | elapsed=2543s
[482] LR_20260709_084104 f1_up=0.5487 | C=3.503e-05 solver=lbfgs | elapsed=2546s
[483] LR_20260709_084107 f1_up=0.5483 | C=1.015e-07 solver=liblinear | elapsed=2549s
[484] LR_20260709_084110 f1_up=0.5482 | C=1.385e-07 solver=liblinear | elapsed=2552s
[485] LR_20260709_084114 f1_up=0.5484 | C=8.733e-04 solver=liblinear | elapsed=2559s
[486] LR_20260709_084120 f1_up=0.5477 | C=5.110e+02 solver=liblinear | elapsed=2568s
[487] LR_20260709_084129 f1_up=0.5477 | C=4.176e+00 solver=liblinear | elapsed=2577s
[488] LR_20260709_084138 f1_up=0.5482 | C=2.171e-07 solver=liblinear | elapsed=2580s
[489] LR_20260709_084141 f1_up=0.5483 | C=1.135e-04 solver=lbfgs | elapsed=2583s
[490] LR_20260709_084144 f1_up=0.5483 | C=1.463e-08 solver=lbfgs | elapsed=2585s
[491] LR_20260709_084146 f1_up=0.5478 | C=2.465e-03 solver=liblinear | elapsed=2591s
[492] LR_20260709_084152 f1_up=0.5475 | C=4.727e-01 solver=lbfgs | elapsed=2595s
[493] LR_20260709_084156 f1_up=0.5475 | C=2.061e-01 solver=lbfgs | elapsed=2599s
[494] LR_20260709_084200 f1_up=0.5481 | C=4.922e-03 solver=lbfgs | elapsed=2602s
[495] LR_20260709_084203 f1_up=0.5475 | C=1.401e+01 solver=lbfgs | elapsed=2606s
[496] LR_20260709_084207 f1_up=0.5482 | C=1.704e-07 solver=liblinear | elapsed=2609s
[497] LR_20260709_084210 f1_up=0.5482 | C=9.605e-07 solver=lbfgs | elapsed=2612s
[498] LR_20260709_084213 f1_up=0.5482 | C=1.891e-07 solver=liblinear | elapsed=2615s
[499] LR_20260709_084216 f1_up=0.5475 | C=2.782e+03 solver=lbfgs | elapsed=2619s
[500] LR_20260709_084220 f1_up=0.5480 | C=1.003e-03 solver=liblinear | elapsed=2625s
[501] LR_20260709_084226 f1_up=0.5482 | C=1.446e-04 solver=lbfgs | elapsed=2627s
[502] LR_20260709_084229 f1_up=0.5475 | C=5.036e+01 solver=lbfgs | elapsed=2631s
[503] LR_20260709_084233 f1_up=0.5475 | C=9.305e-02 solver=lbfgs | elapsed=2636s
[504] LR_20260709_084237 f1_up=0.5475 | C=5.184e+03 solver=lbfgs | elapsed=2641s
[505] LR_20260709_084242 f1_up=0.5477 | C=8.510e-01 solver=liblinear | elapsed=2652s
[506] LR_20260709_084253 f1_up=0.5482 | C=5.800e-06 solver=lbfgs | elapsed=2654s
[507] LR_20260709_084255 f1_up=0.5482 | C=5.603e-06 solver=liblinear | elapsed=2658s
[508] LR_20260709_084259 f1_up=0.5482 | C=2.672e-07 solver=lbfgs | elapsed=2660s
[509] LR_20260709_084302 f1_up=0.5484 | C=7.873e-04 solver=lbfgs | elapsed=2664s
[510] LR_20260709_084305 f1_up=0.5482 | C=1.065e-06 solver=liblinear | elapsed=2667s
[511] LR_20260709_084308 f1_up=0.5477 | C=1.858e-01 solver=liblinear | elapsed=2676s
[512] LR_20260709_084317 f1_up=0.5482 | C=7.036e-07 solver=liblinear | elapsed=2679s
[513] LR_20260709_084320 f1_up=0.5479 | C=1.627e-03 solver=liblinear | elapsed=2686s
[514] LR_20260709_084327 f1_up=0.5483 | C=1.397e-04 solver=liblinear | elapsed=2691s
[515] LR_20260709_084332 f1_up=0.5477 | C=4.514e+03 solver=liblinear | elapsed=2700s
[516] LR_20260709_084341 f1_up=0.5475 | C=3.797e+03 solver=lbfgs | elapsed=2704s
[517] LR_20260709_084345 f1_up=0.5475 | C=1.162e+00 solver=lbfgs | elapsed=2708s
[518] LR_20260709_084350 f1_up=0.5483 | C=3.007e-06 solver=liblinear | elapsed=2712s
[519] LR_20260709_084353 f1_up=0.5477 | C=9.015e+03 solver=liblinear | elapsed=2721s
[520] LR_20260709_084402 f1_up=0.5482 | C=2.247e-07 solver=liblinear | elapsed=2724s
[521] LR_20260709_084405 f1_up=0.5482 | C=7.805e-07 solver=lbfgs | elapsed=2726s
[522] LR_20260709_084408 f1_up=0.5475 | C=7.015e+00 solver=lbfgs | elapsed=2731s
[523] LR_20260709_084412 f1_up=0.5482 | C=8.436e-04 solver=liblinear | elapsed=2737s
[524] LR_20260709_084418 f1_up=0.5477 | C=3.345e-01 solver=liblinear | elapsed=2745s
[525] LR_20260709_084426 f1_up=0.5481 | C=6.270e-03 solver=lbfgs | elapsed=2749s
[526] LR_20260709_084430 f1_up=0.5482 | C=1.087e-07 solver=lbfgs | elapsed=2751s
[527] LR_20260709_084432 f1_up=0.5476 | C=4.501e-02 solver=lbfgs | elapsed=2755s
[528] LR_20260709_084436 f1_up=0.5483 | C=2.267e-04 solver=lbfgs | elapsed=2758s
[529] LR_20260709_084439 f1_up=0.5475 | C=7.158e-01 solver=lbfgs | elapsed=2762s
[530] LR_20260709_084443 f1_up=0.5482 | C=7.540e-07 solver=lbfgs | elapsed=2764s
[531] LR_20260709_084445 f1_up=0.5483 | C=1.559e-06 solver=lbfgs | elapsed=2767s
[532] LR_20260709_084448 f1_up=0.5477 | C=1.699e+00 solver=liblinear | elapsed=2776s
[533] LR_20260709_084457 f1_up=0.5482 | C=8.860e-03 solver=liblinear | elapsed=2783s
[534] LR_20260709_084504 f1_up=0.5475 | C=7.410e-01 solver=lbfgs | elapsed=2787s
[535] LR_20260709_084508 f1_up=0.5477 | C=3.976e-01 solver=liblinear | elapsed=2796s
[536] LR_20260709_084517 f1_up=0.5476 | C=5.351e-02 solver=lbfgs | elapsed=2800s
[537] LR_20260709_084521 f1_up=0.5475 | C=3.213e+01 solver=lbfgs | elapsed=2804s
[538] LR_20260709_084525 f1_up=0.5478 | C=2.222e-03 solver=liblinear | elapsed=2810s
[539] LR_20260709_084531 f1_up=0.5483 | C=3.335e-06 solver=liblinear | elapsed=2814s
[540] LR_20260709_084535 f1_up=0.5478 | C=1.744e-03 solver=liblinear | elapsed=2821s
[541] LR_20260709_084542 f1_up=0.5483 | C=2.429e-04 solver=liblinear | elapsed=2827s
[542] LR_20260709_084548 f1_up=0.5477 | C=1.047e+00 solver=liblinear | elapsed=2836s
[543] LR_20260709_084557 f1_up=0.5475 | C=2.307e+02 solver=lbfgs | elapsed=2840s
[544] LR_20260709_084602 f1_up=0.5475 | C=1.501e+01 solver=lbfgs | elapsed=2844s
[545] LR_20260709_084606 f1_up=0.5482 | C=1.165e-07 solver=lbfgs | elapsed=2847s
[546] LR_20260709_084608 f1_up=0.5477 | C=1.162e+00 solver=liblinear | elapsed=2856s
[547] LR_20260709_084617 f1_up=0.5482 | C=1.646e-07 solver=lbfgs | elapsed=2859s
[548] LR_20260709_084620 f1_up=0.5477 | C=1.421e+02 solver=liblinear | elapsed=2869s
[549] LR_20260709_084630 f1_up=0.5475 | C=6.074e+02 solver=lbfgs | elapsed=2873s
[550] LR_20260709_084634 f1_up=0.5478 | C=5.539e-02 solver=liblinear | elapsed=2882s
[551] LR_20260709_084643 f1_up=0.5477 | C=2.184e+03 solver=liblinear | elapsed=2891s
[552] LR_20260709_084652 f1_up=0.5475 | C=3.668e+03 solver=lbfgs | elapsed=2895s
[553] LR_20260709_084656 f1_up=0.5475 | C=3.443e+01 solver=lbfgs | elapsed=2899s
[554] LR_20260709_084700 f1_up=0.5482 | C=1.009e-05 solver=liblinear | elapsed=2903s
